%
%Supervised learning for a 3D
%objective function
%
%

@RELATION 'project2'

@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE z NUMERIC

@DATA
56.33531841355387,48.54741663080364,7.720654341750083
32.860790074154416,65.4969297817962,9.530840219657136
85.62591708130243,90.35683352057191,10.37637027575159
90.30736604593997,72.77963842840931,9.27571696900216
44.72333648548792,50.30157169860475,7.746436433797814
38.68409475693602,64.92004374875015,9.127221327400463
47.69867389599268,8.778328602114176,7.6767762031362645
23.710040029186764,28.556263757571237,6.9062841887437605
12.46273742009045,53.82053135250375,8.943191989076883
71.49816982843384,37.87043405895243,8.837140821742617
53.12148115968229,53.07082954252113,8.00980853188698
45.57880097564758,72.3255502731339,8.280449836897755
88.32968381715088,79.03985430725037,8.746246117502881
84.68267582763612,97.70395499738734,10.241078938468116
32.943229040683875,60.39372828233068,7.484206309638783
87.26953709092045,31.0289859396902,9.868505156571926
67.77971142716747,62.61457233113006,8.456502175836052
81.72931903738426,10.911467832608423,7.9806653769850175
26.098577640149475,7.337177321180911,6.462580890216799
52.54657631565418,70.69384803889223,7.962144210785977
86.38439923299728,87.91194471146815,9.158860224040335
39.64522630302885,29.431548876909023,8.789349540336788
60.33140954275662,37.56637987850866,7.689236416491003
8.138206266505911,47.61803972724212,6.821484202991208
60.762686537366974,2.6440867070795413,8.294901333209873
93.44305958246603,31.27863164527964,10.159388467163001
17.335187876261767,74.91744480167398,7.790462456658958
37.910267226754,78.52897022929476,8.617900472348357
86.6636837074563,10.620482242973802,9.807904322836729
2.913839131117836,35.20414208755067,6.700655427237858
81.8564054150421,88.0270214397369,10.55795857428771
42.44397509087599,6.736487716862791,8.52090165447054
24.71406823356105,27.998958060978115,6.801255289281777
95.92573892528928,92.62106008551723,9.061718561015558
91.42239310004793,9.418290127621741,9.769248162303523
40.98773009329037,77.18348907747182,8.566358019621235
22.86580687025829,22.78791539064086,7.818920703698367
30.973259998000163,97.14120536117639,8.505176144748482
85.57058107507888,54.061876001436545,8.438458612138376
62.09246840615271,50.724693249496354,8.999123555712371
43.60906916779798,84.36432284531598,9.389523752760205
32.199067369289565,25.26333741440979,7.409922725896724
64.65742775232039,98.5871827473602,10.512304108537322
64.14295502596948,88.291689411195,8.40922358590915
64.33764437063707,13.222245427023937,7.424034338592424
80.08005803028553,5.022075710885988,9.012656833203032
16.964496415922206,54.24008105159647,7.183592072240096
61.16445288630795,98.91336565910629,8.614061946229018
59.91024801928732,8.023289964326075,7.7462049071833246
77.41758570559327,94.93949537853784,10.142007780780407
36.85752678780041,29.592799163854277,8.681081377772854
54.933544450268975,18.31008229228519,7.233962517470831
38.214397176873405,30.952820283638165,8.237258864124966
92.78753932675887,13.395405707118716,8.751498569637599
71.45702905913346,8.222997632970678,9.484914143518644
44.63618442054161,76.22460312774903,9.870210628893696
