%
%Supervised learning for a 3D
%objective function
%
%

@RELATION 'project2'

@ATTRIBUTE x real
@ATTRIBUTE y real
@ATTRIBUTE class real

@DATA
72.20849916832411,93.12448336362527,9.803613263795679
25.034717518612243,11.097458766769432,7.541156594398203
90.28734117804642,76.88396894902752,9.937027260495576
99.53801375614519,57.1121305890178,8.554609169804955
58.86039662326767,68.63175571210738,9.955268590209199
95.9259302495243,48.3361492113122,8.62302002730971
55.20860568458615,6.856112923528861,8.498133652445425
53.08015048961699,89.39513945192466,9.871071489577579
88.00712510506624,61.28399919096878,9.574759632321166
11.916364086579286,79.47596609796015,8.280018429827539
48.483906767242075,46.811692178248904,8.901450539430833
48.76276555874967,69.91722978390199,7.971137922810645
60.261851000580855,43.202981048545226,9.541665763807448
13.666317713010919,51.05596460766912,8.804610658851702
3.1640521541739535,59.30112838310712,7.265189523873127
41.49700276450656,21.886207890226547,7.769932579050441
12.408421741629468,26.038577568946934,6.999491010735866
26.078466309560678,89.0741087747408,9.68626210778189
16.368909250083053,91.03141969561993,8.22622776947936
57.60300327656381,92.74301786637295,9.481288410036079
60.56061589783437,28.152549278485075,7.462239018724086
46.48274574348199,88.21988684065784,9.719463168895619
63.04895433738248,6.830022399893729,9.283863203782218
64.510371655916,60.36575080039394,8.639900190017876
45.54901420900796,4.821668440434656,6.720587024171733
66.95971998267355,46.27695883370112,7.846305410152895
66.10599775600193,15.492577560318095,8.208092951009633
61.85663771597849,48.93764125668792,9.713171568858739
96.25510650772776,96.18178515447052,10.813375639574058
58.793012408418356,50.92179303750023,8.493756565370406
17.834332743417086,26.083530687203616,7.794303286931257
13.664096296706777,25.594947626562906,7.632451900493582
17.04812935255021,80.66242346585732,9.822608950047092
31.497242732378943,86.4258772922309,9.128462916370495
80.80467941747082,24.49769737230944,9.034915047541075
9.427260555834787,41.867811350376,8.277713678058335
72.8070470395117,67.05884284097372,9.411662166965922
49.63351878146449,54.531551941545096,9.471597797396624
18.025541436475567,48.10777205480336,8.600287113779926
93.2444055708105,22.478753990228412,10.114794714973824
48.20713316880614,97.86270501784458,9.607622801835477
22.81881541767852,46.42168126788278,8.45307853904946
39.66053508615492,58.404125794696185,9.458759340617819
27.50052816474478,97.70642972765917,9.22253419356899
63.12481620624001,78.19013996349145,8.515962007892464
21.462887762739282,96.26661828000258,10.1014788398058
86.70286590348944,6.0213340949154395,8.57896698750182
67.64124804678634,90.55498627060584,10.418056906694273
41.85603855374898,49.594624337737216,9.326872264915872
65.75672983257428,27.081893560006094,7.553817951075421
82.67733211208449,47.42667823936919,9.764440712547975
12.775031887318507,62.741554708415556,7.614071917362564
52.58880670476269,87.23950529947751,8.904069456313724
37.52322440049778,38.80606428975322,7.305733181261334
69.31016543265369,59.61260840001428,8.714296683534315
33.89097651495541,71.1660205443662,9.012235151343495
44.08501492130773,50.43357666511655,8.85901404003681
47.17385614763387,8.304308127100153,7.110651709254593
11.095847312691642,94.19915917819137,9.233575371697075
74.55442812569368,18.236406691230663,7.695431176447565
57.37118304219585,24.252618371185513,7.487472998581858
31.619349336417077,22.206137198463452,7.896094085628911
55.37978894462295,17.2344017155941,7.5550767933895076
60.763418252391325,55.26391167039973,7.905635520889936
46.400752015990356,79.64988144943925,9.072682768844397
76.79272697065863,7.9584771008776585,8.61990969425702
54.331558062665216,92.53640224179466,8.513951300132485
3.747171050200882,85.5459617977266,7.903850822797661
6.824058390862573,43.629285705396946,8.265321564176691
33.82820379662676,68.87447661631958,9.456588411150156
25.296959197722654,23.67413975950113,7.168051829810539
53.259031731976414,66.11828607098076,9.842340262828856
16.42291879307328,28.818104114333142,7.6716328242021
11.585279668087528,26.117019069445057,6.271807395702286
19.07025984985169,88.10303248528605,9.806227273041713
53.05896204409344,44.84875609752743,9.44114406429724
19.693015992544137,84.01008574160878,9.131636308690478
42.984018040623084,73.03156566554598,8.399613806641241
99.81476097658171,81.06017402501881,10.161805831054302
59.80510477874265,51.44956203666865,8.89953270227671
76.95032498255097,60.81951122284806,8.171720895436042
33.37222405421913,52.9864723432491,7.510457494153996
95.04230835350589,16.740726364262464,10.118037498643867
4.31127848236282,49.8730797785792,7.47568497520218
82.54561984131148,63.25631953440998,8.297815644787917
12.411941107420535,74.60487902709222,9.019788842040517
51.96836078204323,72.42455776086489,8.143267782327644
14.032878485740488,4.8796526856692495,6.387875086337364
75.55500432210137,9.567928113315876,7.700609539147877
88.17306957548746,87.67281656791491,8.898276048255063
45.848352825240916,90.82337363108647,10.243557584063511
43.845375797083776,52.426289685515435,9.439100371748589
80.4939266675563,1.9212720673472607,7.844611392329206
24.979456308313612,10.493247186844222,6.0713395399478705
95.26343620670849,72.28823174133827,10.47950516745514
50.444586277026474,33.999686970924344,9.20325752385979
30.386601855191746,30.660832353637062,7.131300873831353
73.92080244184531,74.62751695969813,8.69928048046285
91.57566271062007,7.2024596790429,8.496281584286749
56.175824900768646,65.3471250374298,8.225891618417924
