%
%Supervised learning for a 3D
%objective function
%
%

@RELATION 'project2'

@ATTRIBUTE x real
@ATTRIBUTE y real
@ATTRIBUTE class real

@DATA
55.8324390092551,95.81985659028491,10.269457088156598
15.723626585918725,12.485260920196788,5.277701027912383
1.9397068182092143,6.581887039294626,2.8567000381583845
57.07573014166801,51.4033501479976,9.370659875790452
80.95717202235039,20.273583600560226,7.879650003707951
94.06853456809338,9.588847898224062,9.869713058975849
17.322341232510077,86.6387738097783,8.316027751646764
8.537755238931402,33.17218442396236,6.137277278231483
43.783040145372595,21.356684283958366,7.282945424909043
7.1843450977061805,98.62691328001638,8.716661863387928
50.433659052016694,25.877474145217207,8.953344107240087
8.154860591640945,89.64778417915801,8.011843665003797
39.017669208187655,59.999817649258496,9.070751563700862
2.331382480302801,59.637138642350166,7.342760808740745
58.110078232898616,26.33259210169158,7.9864383504823575
53.91503015119237,49.99566940017308,8.136946109395245
24.93064274975718,98.84216068026156,8.427420664312503
24.01474489373963,27.178618337454772,7.640773475803934
94.18155623404196,50.3329719330263,8.797442587363864
74.35156179590312,21.26895968100875,7.698791495942691
44.52807471608858,51.752116579793345,7.672617674929635
5.649061923746689,29.062198552517692,7.775807605324392
8.952256145771234,7.219831097398899,3.9182184101164674
34.30900084990401,32.29302386479991,7.417035207687942
93.55307693164995,33.653334562493576,8.204304474804324
56.23382135551782,93.0636621549301,10.251959920450943
39.12463792872469,29.369948397068633,7.073189946090596
86.04246961917403,53.83329937104349,10.212977698254488
68.69438511212283,18.030470165159034,8.671173928834374
19.09224598297049,92.20234706869604,9.330010890181676
80.8317734566557,51.95429352599993,9.973035778605825
77.09905977172805,44.24023190761617,8.999232204835327
65.40994970423228,20.377974625594806,8.784263623000784
68.52298543480069,97.81690367941177,8.903709942196658
58.7589099426193,41.46683422526324,7.591578415544069
32.871288682984755,2.94248661480308,6.860181462760634
83.42971194482048,90.56403314499288,10.43096100852731
24.296243213476632,72.04314401103558,8.77808524865009
31.388962458304192,51.25556985957653,7.855861359927024
56.18145645715598,34.25853962760215,7.830286850844398
57.12952541083709,58.106746288875364,7.998957761002511
43.16652167157383,95.2087628234277,8.43134251908864
46.97671228005646,76.51499206000605,8.32804373554553
28.605858802688864,87.63878900537873,9.231988319497855
83.47269384821587,40.982730771631786,9.817531035244484
52.88103932129053,94.51673797811918,9.930023824565694
54.361902670841125,4.701159653219647,7.306977590163232
69.95988617722423,43.886387664800786,7.877116830429639
31.633525538720125,21.420692694227494,8.165448728652176
63.66757754126544,52.689983284211095,9.678520365658777
20.431812496190915,10.532750391715513,7.15589915528661
59.04273157618306,31.663539110487346,9.385551158009248
16.28733484363285,99.65851953871329,9.61640196185093
53.51297963189491,5.456549509191321,7.301299839175572
1.5551597251561233,10.1915986940889,3.6991037742714306
68.96538497266184,41.42939209374701,7.8926062958262735
54.8950472406297,83.84505859400791,9.368240170158924
64.5252010496252,38.57323852511528,7.923396049687241
66.86317904787313,34.48478432888872,9.553252633551622
84.64979368733462,97.91277402551952,10.72628792477726
47.628376252942466,89.25063369056403,10.01226607459218
84.01773543106367,38.47593659130244,9.58695129549627
91.46939934920103,83.72426257255188,10.459735847824943
90.20775328621245,65.3845117640497,9.66990932274759
69.54204150446833,29.162545496439474,7.674113298454394
22.081084492359487,29.98322423663034,7.7852321560512605
43.96025027270778,16.734663588473715,6.765163532235035
49.5884791768957,73.08217748076541,8.609546406953342
2.1664551688269924,41.09700949610241,6.568257066480802
52.04867826948702,64.39127496006634,9.832012747430632
24.44516090857062,52.165928320023994,9.096389741195855
90.56210149004926,94.61288431346982,8.821750783321997
36.32030260235752,25.170005957230888,6.9689287254756955
43.4314613593542,61.70299183234183,9.48367113153266
99.19076758324894,3.202510861116308,9.758423349086126
75.67179575868954,67.1011836028514,10.006142588100232
56.695648797925884,4.4715974653095145,7.748483699090721
81.24709302318897,83.2032340785766,10.508174839555153
65.260139136048,65.32277629300961,9.999830168117743
77.62477268686084,53.895207078127854,9.801690961269742
73.77793586444585,30.51072989048139,8.129312174620743
12.265422175421117,48.46195416734279,8.706563238727597
81.8170550642946,80.89661571271371,10.002711653457128
30.108792464729778,11.327093396030815,6.595763600991747
12.872370363305768,78.09492873361978,9.504640571135667
74.53432900479173,59.84315676197827,8.237485032520247
56.15943775860679,39.02969417116694,7.496025961016601
89.1922927007564,35.97273174722874,8.900034103561572
63.60683676819975,68.43717010334055,9.289681531632946
55.607472176852355,52.46537376439557,8.909434534279079
89.91515137446078,38.303273083473535,8.70022667995773
58.983457324965705,75.49031207876178,8.62944745927702
68.27288448897781,95.88230134629785,10.288161981667143
14.352196892982374,61.601415636597146,7.296795518896776
38.2629533658291,60.184995447493044,9.451543014001041
11.523826690394671,14.616606737855028,5.133768655741933
77.91665227844949,92.84333313920514,9.094369817712709
3.6348030302491794,79.51912211688872,9.642987892504014
80.17214416413096,78.22976090402905,8.670703865872278
84.66793258240092,46.566846646155426,9.984744535506799
64.9484649439885,29.826048776460716,7.539227213528623
97.31548600441675,70.77919678485947,9.111219135200376
99.20672929896871,63.997908310719104,9.75457514833748
45.55552330984882,2.9260306458851435,7.297737725476569
76.66436305512808,44.25342996529969,9.864131761135091
35.92633911253798,86.43478200362347,8.341017174853572
81.1263231251212,63.40235218465126,8.531173856005303
1.1389008899548476,28.059927148243826,5.726251335731974
8.611032334518635,18.147962095487067,6.3681771012731225
94.1645198178218,31.06012801673296,8.300221793150873
44.07404196322892,95.13486118948421,10.03233658479246
98.22713137964129,67.2860534188909,10.313590280980504
28.8293148175329,40.00798528868953,8.596314279269224
35.28702271522983,21.01529074732553,7.806251762889875
83.96866678277014,82.67463868363578,8.70651556942743
59.74979828130405,96.62842696254117,8.465546018751677
2.159982326461325,91.7161691603603,8.08709127781861
82.06692821606798,6.577332799512095,9.547859667375542
76.54173809110873,94.55532455166308,8.635547770549513
61.17072652941311,8.449572952117055,7.541876847587505
82.00597401927057,94.71332542288226,9.848809739859995
70.3587911765105,58.74147515138566,8.07478732516662
54.4315538447978,56.25487502349191,9.558987185761211
54.349867226968264,33.286351225841415,7.309415218080234
53.94258650926267,29.07688481954477,7.255255426868885
68.03916405038818,55.66924738633649,9.89634239108212
67.8373360532165,11.21027738920603,9.41074700218776
28.016847521399544,86.96317966575535,9.535775159341846
11.410212306691204,88.77367148862065,9.305122795035073
21.794482955685943,7.4535962683378525,6.277417259416648
35.9626701452589,5.765034804389826,6.419177983920707
46.91627063217603,72.85953574859472,8.43311544944234
67.73407290946928,69.1490304901386,8.266805235108608
82.46506591780498,3.835945573084258,9.271871936427246
69.86159445393132,60.60329552081807,9.987502209692204
42.999878224055614,52.9383772108049,8.444678010853929
92.76491467557011,46.48495278261894,8.394043266466188
90.34953796038613,15.984153892651292,8.03849019144729
1.7649645958681834,55.278793360908,7.135773416143224
29.05206128070899,10.052570731143728,7.838052179956586
47.4393883217294,46.99302026513365,9.349058350476284
96.69883692221894,86.67766539302758,9.768118684748966
25.775679778934478,31.42875521308097,6.7253260992125075
32.17730408066832,43.96638680398236,7.345589468054112
64.69318455915675,85.59568695951147,9.562277872264637
34.40554969792084,15.709355733913355,7.478858112638483
23.294368938513955,33.6355847497339,7.590243059066847
79.29569529638252,20.207555697073715,8.91986878896849
61.515306377064114,29.272572298641155,7.969840265118444
57.36938210450815,73.46423789742443,8.25051289833823
95.8032281119318,47.31500501902475,9.448537246696194
50.783761778514325,18.770395338597677,7.519800191366891
10.411175585968165,1.9056056444020373,5.3089035048006
3.0443976657016534,31.001143492183314,7.863964019462045
99.51992091214254,79.58227446098782,9.108029823812943
90.0061442003224,97.78159758215243,9.97204592856632
49.75550340942924,19.403849317858906,6.975628927441875
30.12386115439484,29.91565067308992,6.807382788664063
4.548070296253686,7.418433865556928,3.3339526665901147
19.609310559393514,81.56557186335665,9.148789169293675
4.496033125460421,13.954941670154842,5.443896069284051
83.0807323311597,58.836859206787594,9.81275257508581
13.361390498860848,73.29686908587134,7.685724737354816
74.96361558440742,37.91930433107011,7.954836366945819
79.76948617491583,20.216622640155364,8.016403121272873
31.78688054257123,75.80962533824213,8.419414356433334
44.82270091643618,86.16469609866195,9.807267651162718
49.267651150050696,29.653059982794684,8.947790771577237
22.22916763989478,10.8572675978465,7.2584709239801075
40.42608203854856,64.51095029833037,9.397279730688195
14.439997008356602,41.89419655614947,8.535325959913887
19.30940142135819,73.93170731940664,8.37944368407316
33.762178812650184,69.98873423594132,7.778949140223035
44.04418294916895,72.80409915294345,9.87111068388068
78.89510155822397,46.00832193132357,9.177577260253967
84.40205812409444,7.706477625848276,9.10770566187899
27.008639855452074,29.690523975173065,7.663613818721929
26.33270303094504,85.95718511924535,8.140746282555723
17.10821227601815,96.99206130150094,8.923725525223377
8.676757096935566,9.369784012145061,5.673294873309363
15.059422020628762,9.0535584168191,6.647039738908309
99.49038713182522,97.00113589480901,10.164664704456156
93.19308065372958,36.04602590460976,9.000611762962025
64.63912872738007,68.46891524644158,10.032957728952228
6.997305495628308,19.269482895217564,5.983150801578529
62.933866347834744,83.65557874786606,8.426940867918132
53.950600299330226,27.448073062168636,7.206843818432146
74.5145469013883,63.739219548008236,8.727621824172168
43.36477258543781,48.50181703317643,7.458332412870298
87.0966107438345,13.976420087245568,9.014976788182004
4.730867660795925,61.2066256883423,7.408224634478695
26.82506342549184,8.035324799381925,7.472104633680624
61.98402322169533,96.91056082061938,9.010339430238192
49.41089020030588,32.935470523538044,8.51212327644137
31.3468772143964,4.901014333316165,5.959510373135375
32.181572039223745,6.975829466144286,6.620040740668595
22.099577402696987,3.006710508932652,5.377454774817857
75.16998301415076,63.50436240641177,8.37028919673545
77.57167035476631,44.45595883938981,8.2125285629183
89.76976645400129,78.16116106952123,8.74637104440905
30.503378788439466,59.78870706183724,8.304246438872692
35.425726441674335,5.255517025257864,8.072496785088525
28.028801113415433,75.0411217028424,9.554078053931514
61.151965987721105,52.61158566725737,7.782853243127617
79.34079423169119,21.327279251686065,7.852775037682628
18.43761682848954,24.520577766182974,7.778608199171582
18.047442465369123,97.53811319055568,10.191007067168552
28.905784521645433,65.4659206171702,8.358148304464269
83.72361612619845,47.17524369022326,8.451761442206376
21.78863715265191,63.02461536188413,8.052868954684387
18.271025268091403,4.024656397205218,6.180921641735251
52.34071441826786,16.34245580474485,7.040762502873445
1.9950232130695373,87.42156640048921,8.787582993194963
19.179694320344744,95.02355774286501,8.553544409165916
55.66749894500247,8.429896553181635,8.833657777960136
11.937979895398712,76.69605507159062,7.773470441705902
33.676643196275876,6.2472976151971675,7.532727138654464
45.253015689545606,65.01990882963466,9.739685288194357
80.63877682368735,80.29956213726685,10.407916884635224
38.39293339811486,85.98977636387568,8.871368277807743
71.5452485807123,31.0096254828309,7.722441085904494
39.92490838091973,7.156742136486821,6.578475513130137
65.14380086725306,61.47104294835101,8.008389032556085
27.443602044273906,23.195861497523573,8.146729498929016
75.09884228874083,71.28280575763273,9.314362812721077
52.110152545108235,12.850142999815644,7.595623844444165
28.481692978160623,14.719795730134184,7.440088506308283
48.17592253050476,88.78292191441695,8.545072996592246
27.86084353127223,38.12485250095069,8.64985139808755
41.98799556950367,35.86458623086129,7.6616338625879115
56.15240949679638,90.98381545530086,8.34705285822885
65.17797643071883,30.13747687307508,7.918513823006662
14.948341179267047,82.4516302759523,7.858046149652939
64.87824087399937,89.19343430686702,10.036890044637849
97.29098799187317,57.206178256612816,9.728770340898794
69.28985958869825,87.34394510065695,9.739836440470638
36.42492374756533,52.232363582569896,9.01570788678144
15.328890529507419,78.75583957456281,7.980855049050689
12.638496702412338,52.39958373915729,8.911031322944373
99.09009822597422,44.64159034147867,9.678149678852726
34.649479384399804,79.09492018430397,9.91674497375733
34.986027525380614,15.936145506029693,6.90925786300107
10.265478884284105,47.646562019856574,8.655004347334703
22.84325146533957,7.210300647907637,7.352014163445955
77.59661431556016,76.19129439903739,9.273633969433845
61.646018750464684,37.27478324806634,9.547479718878686
3.4281191324457043,40.64902421425475,8.19375404757497
33.824005490034686,55.7452138236417,9.04206278725435
51.207481183461155,89.97364876238822,9.513701323451095
64.78863314110373,98.62628786162593,9.192824604254056
17.207651686371292,19.121942851693102,6.759365230769686
35.52938823529883,85.34976244154599,8.254927428846829
34.35899390037794,94.8127390290052,8.267160668959942
53.438508240413135,32.45290941880299,9.209846566835418
79.92102373110784,85.85506158183291,8.914842699629006
37.303231700725426,5.092451759893099,6.801228094048617
69.41752779529459,4.007300685638212,9.39092826793114
79.26467081016062,9.70940199115957,9.604606482902737
69.67921603974821,3.2526740163098773,8.280915791404928
85.22836494979548,57.76151067432361,10.04828491718857
43.92913235040834,35.33637855378405,7.266592699245395
1.2524060228712335,13.981774699827394,6.275512850801688
17.687186409940768,72.12214137226842,9.005122682634697
96.28895934144526,38.43271621748383,9.61610333749223
61.20448119593138,50.62466951629667,8.893885066465085
31.774692797501036,50.11837631060748,7.455531665157125
27.572260790278428,5.980102953060634,6.115415998929472
47.59873755410224,78.7315066536992,9.005572677128036
34.65926381811147,69.1239180802359,9.65341819108536
87.70742359965865,88.66886309672334,9.419773985049853
22.967455029089063,33.59614295169296,6.563554316398772
9.650716536251707,39.49556350967272,8.409950722019975
12.33311253950885,70.41638928253913,7.675512033499644
36.5577002511969,50.120034447128646,7.285513288720128
23.81391644457394,83.90223252746016,9.36147203630998
49.272430759646774,53.03428533106927,9.323664346933707
28.897454651257267,57.514715979333076,8.406043234949665
45.28398793518563,56.649265027305766,9.04719845904111
11.351052345016234,49.66533763865509,6.862220033981345
89.62462413837349,67.61280387386672,10.142045670684709
78.45291229841982,59.868064886031235,10.179457067257495
90.82045194309114,55.59021822185213,9.937769397587534
7.293490230967374,46.573396396903426,7.9048608687494575
71.66936181496311,21.1112773483435,9.434975871625111
93.14000146391149,22.03632984558262,8.165454385469037
80.2667926946295,15.414503390683995,9.649115837585931
66.9406750315653,27.32697449577738,7.600577554765851
89.12274253236548,14.281425055486299,8.314096744631438
23.7910268596473,87.45654367599616,8.736750838096954
59.90476624031989,95.47729316550667,9.299449661501002
18.29115758555058,4.322513008047813,5.638975070934605
5.73236681259848,31.08603105256271,6.051117167642464
4.859614386539732,15.018303165872934,6.458790373252395
49.38018199126705,16.11355354742051,7.348722774639795
30.239752027106036,18.795690347017484,8.102148342749121
30.408950974142158,45.72793213273052,8.29370401357122
97.95285461642862,55.88753263314156,8.45509793176848
10.091591654830872,84.67205201900092,9.151424236863136
17.28948719210878,96.69211695663813,9.497822375951259
32.75968876049928,18.827074720195697,6.31856448775265
13.246826224527169,60.097016407463826,9.23466878768444
96.37831220010925,37.44823420329729,8.652885972063297
41.12432268179931,53.27101907796115,7.723818344436532
15.790457403262058,42.24719987442029,7.32787580122643
96.78229445361796,59.22276640712692,8.937405896908915
26.767549414930503,12.630138221945002,5.957827340560308
44.637087337785644,52.91302703403927,9.395000970567779
76.48699845233254,96.99266424204869,10.029065471688764
38.365368587872624,21.054442758057537,6.682556095041771
61.580148787871224,49.85054119004519,8.16395056935422
31.48286135129115,36.298676291847976,8.250728037189578
74.95912910697079,62.98457088263901,8.209613135932097
93.88385098979455,53.2855695124311,9.84613475919389
33.69176206109729,35.286764734330944,8.023135367117481
97.3921293710649,76.16809647664711,9.391665467832263
37.79681013112767,30.66648378757308,7.680765964722985
17.012873889223897,72.52963402974846,9.016805904058911
76.3451278555006,38.035323926966,7.902897131840673
92.61315441262121,81.49356232159185,10.03323388102174
16.179702494801845,34.05159752154966,6.6709477683864
80.60348552712624,66.08700689222611,9.404805477257815
45.52139508115331,26.793408207879036,7.30033604676982
38.80641860062289,6.877431244432939,7.745503775659432
11.882125480440568,23.325756863381663,7.046698634525217
38.093555950932775,17.23420689580625,7.634394841524621
63.90668215583794,84.04256275292725,9.10917314306242
44.94623236679792,16.16165885828352,6.735744639159633
8.77219792044615,38.508018241889815,6.590135326527062
51.03850287427785,55.86384876255232,9.589322970777827
55.19484035195289,87.41409530748503,9.11675359359296
14.759504895538578,57.051770067049404,7.197861608660153
39.80099644243003,14.462300056427903,7.570605781577827
35.01913058553655,1.527899429773693,6.671191505460302
55.632150856399385,34.508189440680155,9.214341434472638
15.027346723188348,9.085417321745183,6.561126139955333
13.759007311439161,66.00785558081546,7.462493026306415
32.32423229552628,96.99985739216663,8.56410589771717
33.73801938435394,84.84095979426536,8.097857678620443
2.0589417664032803,25.594421870327366,7.447664796550664
98.69944261135473,88.70760327547913,9.792496867982685
93.2232798084283,77.50285189049072,10.264535145360968
82.18496629892657,32.903194936969,8.519913687344465
70.03077767437333,7.4868909225232985,9.418777268698271
46.60744810715482,20.95981932857259,8.121596494016904
97.62121577694093,17.768393120007,9.837535343557024
52.81081770152785,20.32849372146089,8.427606785918274
51.525127676136435,7.040506422094937,7.068173863744015
42.31668876806134,58.63552599343633,8.05882604149566
75.45341664176782,76.32349520445919,10.345768773298351
24.426418119730247,77.78570816452951,9.54097264825875
76.93404325582476,6.219091716060013,7.723315357969453
82.01996278871036,36.86061726381231,9.590665060332118
72.87659145747995,61.21357825612891,9.780318365666162
4.4194268834848724,51.54877554655585,8.468583238538814
74.32141590743765,57.655978284385014,8.462405844450991
67.98069927482565,84.58589802196205,8.805108382085649
43.17145811040666,91.91963608654198,8.460646653863567
97.9745803074723,95.45016106366168,9.121198044161924
42.27382526044495,60.369588391099974,9.330828285446522
18.523961701711556,48.44587389537906,7.210577000264042
26.601324854212987,60.142093792549424,8.416469352780622
11.535376357319027,48.41226210997068,6.916532631726928
16.398708310516714,41.10913233997558,7.5454684600375606
88.64438994307125,90.2948579838707,10.665753864339077
98.42519482411278,83.98494911931522,10.438032418136073
56.98781736370038,38.817998133526835,8.09954306414807
33.22640316825209,34.45221223084688,8.479959681675519
72.01998182049878,39.96228855212486,9.414678284085646
80.7175179425863,18.623722268023016,8.28651428359219
87.95356917985885,39.42707578967726,8.143748537522832
28.753630453053546,13.008777028532728,5.918639381439756
30.51027734420271,32.7738767815391,7.277302845513684
47.735456771460484,26.06623789275138,7.088494604274645
95.21044131210051,52.485220473678105,9.70313091931192
91.74630342203,82.21058194951401,8.634033486441043
92.6981146890554,13.76814857185759,9.087269011401123
94.17006373251314,27.712999390793957,8.373156561097462
58.590133061496516,52.49707058857269,8.428905459699761
65.01147874889847,54.42043433493348,9.236185375526112
15.7601376729312,3.877125695116786,4.985743702667108
22.195359523183768,81.74869622168754,8.734636807580925
37.9693805558511,18.750261949598052,6.688030557652831
63.17267031625093,37.15696905329403,7.836678408021792
41.879307513274036,5.0349763388812505,7.751226042602985
30.841866258987892,83.48828194481602,9.945228913216352
13.574144522376688,8.31718965434727,4.914290673036602
78.26928909410262,21.02850241301764,9.598889276605005
91.23221304323793,16.709096491748674,9.926081977301806
76.20409687183583,82.94890273685809,9.578172204162922
19.514110168040947,92.0984674093579,8.659659537449684
48.92288973033725,43.97272097593309,7.710051445228253
92.77297527862503,33.797868319841385,8.440115742146393
52.456893090762314,39.543954321418056,9.34520768697871
7.687987334015828,12.905500359652441,5.731404773604817
71.09391908507601,41.516918912100536,9.005619094064356
71.56042781615194,92.20639505526329,8.573070109759119
61.777301925189484,26.636395908653665,7.7741215108174915
